2018-04-24,35.018974,35.360531,34.886147,35.161289,30.812805,27106350
2018-04-25,35.028461,35.142315,34.639469,34.800758,30.496862,27730213
2018-04-26,34.914612,35.199242,34.867172,34.962048,30.638203,20405651
2018-04-27,34.895638,35.208729,34.819733,35.104362,30.762917,14425149
2018-04-30,35.227703,35.275143,34.535103,34.734344,30.43866,28295789
2018-05-01,33.757114,34.203037,32.865276,33.586338,29.432631,51278154
2018-05-02,33.368122,33.557877,32.960152,33.102467,29.008606,29550260
2018-05-03,33.036053,33.092979,32.656548,32.979126,28.900515,23517902
2018-05-04,32.789375,33.197342,32.609108,33.055027,28.967028,19795912
2018-05-07,33.007591,33.33017,32.93169,33.140415,29.041857,21580018
2018-05-08,33.121441,33.292221,32.93169,33.187855,29.083431,28269650
2018-05-09,33.225807,33.595825,33.083492,33.368122,29.241407,20430209
2018-05-10,33.206833,33.50095,33.102467,33.244781,29.417709,30906653
2018-05-11,33.33017,33.73814,33.273247,33.681213,29.803896,21619964
2018-05-14,33.690701,34.079697,33.671726,34.02277,30.106138,21485052
2018-05-15,33.690701,33.946869,33.662239,33.861481,29.963413,19345643
2018-05-16,33.899429,34.041744,33.747627,33.851994,29.955019,21870711
2018-05-17,33.804554,33.946869,33.624287,33.880455,29.980206,13021432
2018-05-18,33.78558,33.918407,33.614799,33.814041,29.921436,15734639
2018-05-21,33.880455,34.032257,33.700191,33.965843,30.055763,17802903
2018-05-22,33.965843,34.240986,33.861481,33.889942,29.988598,14477322
2018-05-23,33.851994,34.184059,33.804554,34.127136,30.198483,20358642
2018-05-24,34.117645,34.240986,33.937382,34.051231,30.131323,17523066
2018-05-25,33.984821,34.079697,33.719166,33.851994,29.955019,15005376
2018-05-29,33.557877,33.899429,33.510437,33.870968,29.971813,28179639
2018-05-30,34.108158,34.392788,34.060722,34.203037,30.26565,29093773
2018-05-31,34.108158,34.345352,34.051231,34.089184,30.164906,30926468
2018-06-01,34.402279,34.421253,34.25996,34.392788,30.433561,22345011
2018-06-04,34.544594,34.686909,34.373814,34.582542,30.601469,19015319
2018-06-05,34.639469,34.76281,34.478176,34.573055,30.593073,21476093
2018-06-06,34.535103,34.696396,34.335861,34.516129,30.542696,19368093
2018-06-07,34.620495,34.71537,34.506641,34.620495,30.635048,17083337
2018-06-08,34.658443,34.829224,34.582542,34.791271,30.786177,16453783
2018-06-11,34.914612,34.914612,34.421253,34.440228,30.475531,19505640
2018-06-12,34.525616,34.535103,34.297913,34.440228,30.475531,16371887
2018-06-13,34.506641,34.639469,34.345352,34.364326,30.408371,16029232
2018-06-14,34.364326,34.525616,34.203037,34.3074,30.358,19959387
2018-06-15,34.335861,34.525616,34.184059,34.497154,30.525909,49156979
2018-06-18,34.278938,34.364326,33.899429,34.3074,30.358,24143451
2018-06-19,34.051231,34.497154,34.032257,34.364326,30.408371,18484630
2018-06-20,34.43074,34.705883,34.354839,34.59203,30.609869,21354251
2018-06-21,34.411766,34.497154,34.297913,34.440228,30.475531,16893090
2018-06-22,34.620495,34.76281,34.535103,34.639469,30.651842,27018447
2018-06-25,34.459202,34.59203,34.288425,34.516129,30.542696,20424517
2018-06-26,34.535103,34.71537,34.440228,34.516129,30.542696,25435023
2018-06-27,34.440228,34.677418,34.326378,34.354839,30.399981,29396165
2018-06-28,34.25996,34.620495,34.25996,34.497154,30.525909,16506167
2018-06-29,34.582542,34.705883,34.421253,34.421253,30.458742,20974705
2018-07-02,34.155598,34.506641,34.155598,34.468693,30.500729,14556372
2018-07-03,34.525616,34.705883,34.383301,34.487667,30.517511,9608159
2018-07-05,34.667931,35.018974,34.639469,34.981026,30.954077,20391106
2018-07-06,35.104362,35.332069,34.990513,35.208729,31.155569,18955452
2018-07-09,35.360531,35.550285,35.113853,35.256168,31.197548,22329412
2018-07-10,35.388992,35.578747,35.294117,35.512333,31.424219,20253875
2018-07-11,35.341557,35.493359,35.256168,35.303604,31.239525,17795314
2018-07-12,35.493359,35.635674,35.303604,35.597721,31.499783,16974881
2018-07-13,35.578747,35.664139,35.313091,35.607212,31.508179,15227243
2018-07-16,35.559772,35.626186,35.379505,35.464897,31.382248,17888699
2018-07-17,35.540798,35.834915,35.531307,35.721062,31.608923,15740014
2018-07-18,35.664139,35.796963,35.559772,35.730549,31.617315,20803430
2018-07-19,35.531307,35.673622,35.398483,35.445919,31.365458,16596811
2018-07-20,35.294117,35.417458,35.218216,35.417458,31.340269,15532798
2018-07-23,35.426945,35.588234,35.23719,35.303604,31.239525,20853074
2018-07-24,35.455406,35.815941,35.360531,35.768501,31.650902,17804800
2018-07-25,35.74004,36.119545,35.635674,36.043644,31.894375,17171030
2018-07-26,36.091084,36.404175,36.091084,36.204933,32.03709,24840567
2018-07-27,36.148006,36.508537,36.119545,36.442123,32.246979,22111971
2018-07-30,36.394688,36.698292,36.223907,36.612904,32.398098,21981486
2018-07-31,36.252373,37.941177,36.185959,37.884251,33.523083,50837371
2018-08-01,37.599621,38.254269,37.514233,38.206833,33.808537,32734605
2018-08-02,37.590134,38.159393,37.504745,37.618595,33.571461,31879284
2018-08-03,37.590134,38.576851,37.466793,38.462997,34.32502,27368375
2018-08-06,38.292221,39.108158,38.263756,38.937382,34.748371,27479572
2018-08-07,38.757114,39.136623,38.700191,38.747627,34.579029,18928575
2018-08-08,38.624287,39.506641,38.50095,39.288425,35.061642,25837440
2018-08-09,39.184059,39.250473,38.719166,38.899429,34.714493,20121282
2018-08-10,38.719166,39.193546,38.614799,38.833015,34.655235,18194148
2018-08-13,38.851994,39.098671,38.719166,38.719166,34.553635,19860627
2018-08-14,38.747627,38.937382,38.462997,38.624287,34.46896,17336824
2018-08-15,38.709679,39.127136,38.567364,39.051231,34.849968,22428488
2018-08-16,39.117645,39.345352,38.965843,39.297913,35.07011,16457472
2018-08-17,39.354839,40.028461,39.345352,39.933586,35.63739,25910693
2018-08-20,40.037952,40.578747,39.933586,40.161289,35.840607,22521029
2018-08-21,40.161289,40.265656,39.838711,40,35.696663,18633244
2018-08-22,39.990513,40.170776,39.667931,39.914612,35.620461,15001687
2018-08-23,39.95256,40.151802,39.810246,40.037952,35.730537,21032148
2018-08-24,40.256168,40.313091,39.848198,40.227703,35.899872,21661703
2018-08-27,40.341557,40.436432,39.193546,39.449715,35.205578,24485896
2018-08-28,39.478176,39.639469,39.203037,39.373814,35.137844,19871694
2018-08-29,39.373814,39.487667,39.060722,39.373814,35.137844,15785020
2018-08-30,39.117645,39.76281,39.089184,39.373814,35.137844,16015425
2018-08-31,39.174572,39.449715,38.984821,39.392788,35.154781,20983559
2018-09-04,39.354839,39.421253,39.108158,39.250473,35.027782,15274779
2018-09-05,39.174572,39.772297,39.146111,39.705883,35.434193,21819908
2018-09-06,39.705883,39.76281,39.326378,39.639469,35.37492,18356780
2018-09-07,39.459202,40.180267,39.335861,40.037952,35.730537,21221658
2018-09-10,40.208729,40.531307,39.895638,39.905125,35.611992,21482206
2018-09-11,39.848198,40.256168,39.800758,40.142315,35.823666,19658786
2018-09-12,40.132828,40.597721,40.113853,40.23719,35.908344,17508205
2018-09-13,40.322582,40.721062,40.256168,40.654648,36.280884,18666129
2018-09-14,40.559772,40.796963,40.322582,40.759014,36.374027,16800655
